resource_type_id,service_id,name,reference_url,arn_pattern
155,49,build,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:build/${BuildId}
156,49,build-batch,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:build-batch/${BuildBatchId}
157,49,project,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:project/${ProjectName}
158,49,report-group,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:report-group/${ReportGroupName}
159,49,report,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:report/${ReportGroupName}:${ReportId}
160,49,fleet,https://docs.aws.amazon.com/codebuild/latest/userguide/auth-and-access-control-iam-access-control-identity-based.html#arn-formats,arn:${Partition}:codebuild:${Region}:${Account}:fleet/${FleetName}:${FleetId}
161,50,repository,https://docs.aws.amazon.com/codecommit/latest/userguide/auth-and-access-control.html#arn-formats,arn:${Partition}:codecommit:${Region}:${Account}:${RepositoryName}
162,51,Connection,https://docs.aws.amazon.com/dtconsole/latest/userguide/connections.html,arn:${Partition}:codeconnections:${Region}:${Account}:connection/${ConnectionId}
163,51,Host,https://docs.aws.amazon.com/dtconsole/latest/userguide/connections-hosts.html,arn:${Partition}:codeconnections:${Region}:${Account}:host/${HostId}
164,51,RepositoryLink,https://docs.aws.amazon.com/dtconsole/latest/userguide/repositorylinks.html,arn:${Partition}:codeconnections:${Region}:${Account}:repository-link/${RepositoryLinkId}
165,52,application,https://docs.aws.amazon.com/codedeploy/latest/userguide/auth-and-access-control-permissions-reference.html,arn:${Partition}:codedeploy:${Region}:${Account}:application:${ApplicationName}
166,52,deploymentconfig,https://docs.aws.amazon.com/codedeploy/latest/userguide/auth-and-access-control-permissions-reference.html,arn:${Partition}:codedeploy:${Region}:${Account}:deploymentconfig:${DeploymentConfigurationName}
167,52,deploymentgroup,https://docs.aws.amazon.com/codedeploy/latest/userguide/auth-and-access-control-permissions-reference.html,arn:${Partition}:codedeploy:${Region}:${Account}:deploymentgroup:${ApplicationName}/${DeploymentGroupName}
168,52,instance,https://docs.aws.amazon.com/codedeploy/latest/userguide/auth-and-access-control-permissions-reference.html,arn:${Partition}:codedeploy:${Region}:${Account}:instance:${InstanceName}
169,54,action,https://docs.aws.amazon.com/codepipeline/latest/userguide/iam-access-control-identity-based.html#ACP_ARN_Format,arn:${Partition}:codepipeline:${Region}:${Account}:${PipelineName}/${StageName}/${ActionName}
170,54,actiontype,https://docs.aws.amazon.com/codepipeline/latest/userguide/iam-access-control-identity-based.html#ACP_ARN_Format,arn:${Partition}:codepipeline:${Region}:${Account}:actiontype:${Owner}/${Category}/${Provider}/${Version}
171,54,pipeline,https://docs.aws.amazon.com/codepipeline/latest/userguide/iam-access-control-identity-based.html#ACP_ARN_Format,arn:${Partition}:codepipeline:${Region}:${Account}:${PipelineName}
172,54,stage,https://docs.aws.amazon.com/codepipeline/latest/userguide/iam-access-control-identity-based.html#ACP_ARN_Format,arn:${Partition}:codepipeline:${Region}:${Account}:${PipelineName}/${StageName}
173,54,webhook,https://docs.aws.amazon.com/codepipeline/latest/userguide/iam-access-control-identity-based.html#ACP_ARN_Format,arn:${Partition}:codepipeline:${Region}:${Account}:webhook:${WebhookName}
174,55,project,https://docs.aws.amazon.com/codestar/latest/userguide/working-with-projects.html,arn:${Partition}:codestar:${Region}:${Account}:project/${ProjectId}
175,55,user,https://docs.aws.amazon.com/codestar/latest/userguide/working-with-user-info.html,arn:${Partition}:iam::${Account}:user/${AwsUserName}
176,56,Connection,https://docs.aws.amazon.com/dtconsole/latest/userguide/connections.html,arn:${Partition}:codestar-connections:${Region}:${Account}:connection/${ConnectionId}
177,56,Host,https://docs.aws.amazon.com/dtconsole/latest/userguide/connections-hosts.html,arn:${Partition}:codestar-connections:${Region}:${Account}:host/${HostId}
178,56,RepositoryLink,https://docs.aws.amazon.com/dtconsole/latest/userguide/repositorylinks.html,arn:${Partition}:codestar-connections:${Region}:${Account}:repository-link/${RepositoryLinkId}
179,57,notificationrule,https://docs.aws.amazon.com/codestar-notifications/latest/userguide/security_iam_service-with-iam.html,arn:${Partition}:codestar-notifications:${Region}:${Account}:notificationrule/${NotificationRuleId}
180,59,AggregationAuthorization,https://docs.aws.amazon.com/config/latest/APIReference/API_AggregationAuthorization.html,arn:${Partition}:config:${Region}:${Account}:aggregation-authorization/${AggregatorAccount}/${AggregatorRegion}
181,59,ConfigurationAggregator,https://docs.aws.amazon.com/config/latest/APIReference/API_ConfigurationAggregator.html,arn:${Partition}:config:${Region}:${Account}:config-aggregator/${AggregatorId}
182,59,ConfigRule,https://docs.aws.amazon.com/config/latest/APIReference/API_ConfigRule.html,arn:${Partition}:config:${Region}:${Account}:config-rule/${ConfigRuleId}
183,59,ConformancePack,https://docs.aws.amazon.com/config/latest/APIReference/API_ConformancePackDetail.html,arn:${Partition}:config:${Region}:${Account}:conformance-pack/${ConformancePackName}/${ConformancePackId}
184,59,OrganizationConfigRule,https://docs.aws.amazon.com/config/latest/APIReference/API_OrganizationConfigRule.html,arn:${Partition}:config:${Region}:${Account}:organization-config-rule/${OrganizationConfigRuleId}
185,59,OrganizationConformancePack,https://docs.aws.amazon.com/config/latest/APIReference/API_OrganizationConformancePack.html,arn:${Partition}:config:${Region}:${Account}:organization-conformance-pack/${OrganizationConformancePackId}
186,59,RemediationConfiguration,https://docs.aws.amazon.com/config/latest/APIReference/API_RemediationConfiguration.html,arn:${Partition}:config:${Region}:${Account}:remediation-configuration/${RemediationConfigurationId}
187,59,StoredQuery,https://docs.aws.amazon.com/config/latest/APIReference/API_StoredQuery.html,arn:${Partition}:config:${Region}:${Account}:stored-query/${StoredQueryName}/${StoredQueryId}
188,59,ConfigurationRecorder,https://docs.aws.amazon.com/config/latest/APIReference/API_ConfigurationRecorder.html,arn:${Partition}:config:${Region}:${Account}:configuration-recorder/${RecorderName}/${RecorderId}
189,62,common-control,https://docs.aws.amazon.com/controlcatalog/latest/APIReference/API_CommonControlSummary.html,arn:${Partition}:controlcatalog:::common-control/${CommonControlId}
190,62,control,https://docs.aws.amazon.com/controlcatalog/latest/APIReference/API_ControlSummary.html,arn:${Partition}:controlcatalog:::control/${ControlId}
191,62,domain,https://docs.aws.amazon.com/controlcatalog/latest/APIReference/API_DomainSummary.html,arn:${Partition}:controlcatalog:::domain/${DomainId}
192,62,objective,https://docs.aws.amazon.com/controlcatalog/latest/APIReference/API_ObjectiveSummary.html,arn:${Partition}:controlcatalog:::objective/${ObjectiveId}
193,63,EnabledControl,https://docs.aws.amazon.com/controltower/latest/APIReference/API_EnableControl.html,arn:${Partition}:controltower:${Region}:${Account}:enabledcontrol/${EnabledControlId}
194,63,Baseline,https://docs.aws.amazon.com/controltower/latest/APIReference/API_GetBaseline.html,arn:${Partition}:controltower:${Region}::baseline/${BaselineId}
195,63,EnabledBaseline,https://docs.aws.amazon.com/controltower/latest/APIReference/API_EnableBaseline.html,arn:${Partition}:controltower:${Region}:${Account}:enabledbaseline/${EnabledBaselineId}
196,63,LandingZone,https://docs.aws.amazon.com/controltower/latest/APIReference/API_CreateLandingZone.html,arn:${Partition}:controltower:${Region}:${Account}:landingzone/${LandingZoneId}
197,64,anomalysubscription,https://docs.aws.amazon.com/aws-cost-management/latest/APIReference/API_AnomalySubscription.html,arn:${Partition}:ce::${Account}:anomalysubscription/${Identifier}
198,64,anomalymonitor,https://docs.aws.amazon.com/aws-cost-management/latest/APIReference/API_AnomalyMonitor.html,arn:${Partition}:ce::${Account}:anomalymonitor/${Identifier}
199,64,costcategory,https://docs.aws.amazon.com/aws-cost-management/latest/APIReference/API_CostCategory.html,arn:${Partition}:ce::${Account}:costcategory/${Identifier}
200,64,billingview,https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/,arn:${Partition}:billing::${Account}:billingview/${ResourceId}
201,66,cur,https://docs.aws.amazon.com/cur/latest/userguide/what-is-cur.html,arn:${Partition}:cur:${Region}:${Account}:definition/${ReportName}
202,68,jobs,https://docs.aws.amazon.com/data-exchange/latest/userguide/jobs.html,arn:${Partition}:dataexchange:${Region}:${Account}:jobs/${JobId}
203,68,data-sets,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html,arn:${Partition}:dataexchange:${Region}:${Account}:data-sets/${DataSetId}
204,68,entitled-data-sets,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html,arn:${Partition}:dataexchange:${Region}::data-sets/${DataSetId}
205,68,revisions,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html#revisions,arn:${Partition}:dataexchange:${Region}:${Account}:data-sets/${DataSetId}/revisions/${RevisionId}
206,68,entitled-revisions,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html#revisions,arn:${Partition}:dataexchange:${Region}::data-sets/${DataSetId}/revisions/${RevisionId}
207,68,assets,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html#assets,arn:${Partition}:dataexchange:${Region}:${Account}:data-sets/${DataSetId}/revisions/${RevisionId}/assets/${AssetId}
208,68,entitled-assets,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html#assets,arn:${Partition}:dataexchange:${Region}::data-sets/${DataSetId}/revisions/${RevisionId}/assets/${AssetId}
209,68,event-actions,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html,arn:${Partition}:dataexchange:${Region}:${Account}:event-actions/${EventActionId}
210,68,data-grants,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-sets.html,arn:${Partition}:dataexchange:${Region}:${Account}:data-grants/${DataGrantId}
211,69,pipeline,https://docs.aws.amazon.com/service-authorization/latest/reference/list_awsdatapipeline.html,arn:${Partition}:datapipeline:${Region}:${Account}:pipeline/${PipelineId}
212,70,agent,https://docs.aws.amazon.com/datasync/latest/userguide/working-with-agents.html,arn:${Partition}:datasync:${Region}:${AccountId}:agent/${AgentId}
213,70,location,https://docs.aws.amazon.com/datasync/latest/userguide/working-with-locations.html,arn:${Partition}:datasync:${Region}:${AccountId}:location/${LocationId}
214,70,task,https://docs.aws.amazon.com/datasync/latest/userguide/working-with-tasks.html,arn:${Partition}:datasync:${Region}:${AccountId}:task/${TaskId}
215,70,taskexecution,https://docs.aws.amazon.com/datasync/latest/userguide/working-with-task-executions.html,arn:${Partition}:datasync:${Region}:${AccountId}:task/${TaskId}/execution/${ExecutionId}
216,70,storagesystem,https://docs.aws.amazon.com/datasync/latest/userguide/discovery-configure-storage.html,arn:${Partition}:datasync:${Region}:${AccountId}:system/${StorageSystemId}
217,70,discoveryjob,https://docs.aws.amazon.com/datasync/latest/userguide/discovery-job-create.html,arn:${Partition}:datasync:${Region}:${AccountId}:system/${StorageSystemId}/job/${DiscoveryJobId}
218,71,Certificate,https://docs.aws.amazon.com/dms/latest/APIReference/API_Certificate.html,arn:${Partition}:dms:${Region}:${Account}:cert:*
219,71,DataProvider,https://docs.aws.amazon.com/dms/latest/APIReference/Welcome.html,arn:${Partition}:dms:${Region}:${Account}:data-provider:*
220,71,DataMigration,https://docs.aws.amazon.com/dms/latest/APIReference/Welcome.html,arn:${Partition}:dms:${Region}:${Account}:data-migration:*
221,71,Endpoint,https://docs.aws.amazon.com/dms/latest/APIReference/API_Endpoint.html,arn:${Partition}:dms:${Region}:${Account}:endpoint:*
222,71,EventSubscription,https://docs.aws.amazon.com/dms/latest/APIReference/API_EventSubscription.html,arn:${Partition}:dms:${Region}:${Account}:es:*
223,71,InstanceProfile,https://docs.aws.amazon.com/dms/latest/APIReference/Welcome.html,arn:${Partition}:dms:${Region}:${Account}:instance-profile:*
224,71,MigrationProject,https://docs.aws.amazon.com/dms/latest/APIReference/Welcome.html,arn:${Partition}:dms:${Region}:${Account}:migration-project:*
225,71,ReplicationConfig,https://docs.aws.amazon.com/dms/latest/APIReference/Welcome.html,arn:${Partition}:dms:${Region}:${Account}:replication-config:*
226,71,ReplicationInstance,https://docs.aws.amazon.com/dms/latest/APIReference/API_ReplicationInstance.html,arn:${Partition}:dms:${Region}:${Account}:rep:*
227,71,ReplicationSubnetGroup,https://docs.aws.amazon.com/dms/latest/APIReference/API_ReplicationSubnetGroup.html,arn:${Partition}:dms:${Region}:${Account}:subgrp:*
228,71,ReplicationTask,https://docs.aws.amazon.com/dms/latest/APIReference/API_ReplicationTask.html,arn:${Partition}:dms:${Region}:${Account}:task:*
229,71,ReplicationTaskAssessmentRun,https://docs.aws.amazon.com/dms/latest/APIReference/API_ReplicationTaskAssessmentRun.html,arn:${Partition}:dms:${Region}:${Account}:assessment-run:*
230,71,ReplicationTaskIndividualAssessment,https://docs.aws.amazon.com/dms/latest/APIReference/API_ReplicationTaskIndividualAssessment.html,arn:${Partition}:dms:${Region}:${Account}:individual-assessment:*
231,72,budget,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/manage-costs.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}/budget/${BudgetId}
232,72,farm,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/farms.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}
233,72,fleet,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/manage-fleets.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}/fleet/${FleetId}
234,72,job,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/deadline-cloud-jobs.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}/queue/${QueueId}/job/${JobId}
235,72,license-endpoint,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/cmf-ubl.html,arn:${Partition}:deadline:${Region}:${Account}:license-endpoint/${LicenseEndpointId}
236,72,metered-product,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/cmf-ubl.html,arn:${Partition}:deadline:${Region}:${Account}:license-endpoint/${LicenseEndpointId}/metered-product/${ProductId}
237,72,monitor,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/working-with-deadline-monitor.html,arn:${Partition}:deadline:${Region}:${Account}:monitor/${MonitorId}
238,72,queue,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/queues.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}/queue/${QueueId}
239,72,worker,https://docs.aws.amazon.com/deadline-cloud/latest/userguide/security-iam.html,arn:${Partition}:deadline:${Region}:${Account}:farm/${FarmId}/fleet/${FleetId}/worker/${WorkerId}
240,73,model,https://docs.aws.amazon.com/deepcomposer/latest/devguide/get-started-custom-model.html,arn:${Partition}:deepcomposer:${Region}:${Account}:model/${ModelId}
241,73,composition,https://docs.aws.amazon.com/deepcomposer/latest/devguide/get-started-learn-from-pre-trained-models.html,arn:${Partition}:deepcomposer:${Region}:${Account}:composition/${CompositionId}
242,73,audio,https://docs.aws.amazon.com/deepcomposer/latest/devguide/get-started-learn-from-pre-trained-models.html,arn:${Partition}:deepcomposer:${Region}:${Account}:audio/${AudioId}
243,74,device,"",arn:${Partition}:deeplens:${Region}:${Account}:device/${DeviceName}
244,74,project,"",arn:${Partition}:deeplens:${Region}:${Account}:project/${ProjectName}
245,74,model,"",arn:${Partition}:deeplens:${Region}:${Account}:model/${ModelName}
246,75,car,https://docs.aws.amazon.com/deepracer/latest/developerguide/deepracer-choose-race-type.html,arn:${Partition}:deepracer:${Region}:${Account}:car/${ResourceId}
